image_path,gender,face_shape,hairstyle
dataset\women\Girls_short_hair_0204.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0205.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0206.jpg,women,Oval,Hush_Cut
dataset\women\Girls_short_hair_0207.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0208.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0209.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0210.jpg,women,Round,Middle
dataset\women\Girls_short_hair_0211.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0212.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0213.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0214.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0215.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0216.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0217.jpg,women,Oval,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0218.jpg,women,Round,Middle
dataset\women\Girls_short_hair_0219.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0220.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0221.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0222.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0223.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0224.jpg,women,Heart,Middle
dataset\women\Girls_short_hair_0225.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0226.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0227.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0228.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0229.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0230.jpg,women,Round,Men's_short_hair
dataset\women\Girls_short_hair_0231.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0232.jpg,women,Round,Pomade
dataset\women\Girls_short_hair_0233.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0234.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0235.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0236.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0237.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0238.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0239.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0240.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0241.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0242.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0243.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0244.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0245.jpg,women,Heart,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0246.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0247.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0248.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0249.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0250.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0251.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0252.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0253.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0254.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0255.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0256.jpg,women,Oval,Hush_Cut
dataset\women\Girls_short_hair_0257.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0258.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0259.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0260.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0261.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0262.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0263.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0264.jpg,women,Round,Girls_curly_hair_style
dataset\women\Girls_short_hair_0265.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0266.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0267.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0268.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0269.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0270.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0271.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0272.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0273.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0274.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0275.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0276.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0277.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0278.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0279.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0280.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0281.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0282.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0283.jpg,women,Round,Bob
dataset\women\Girls_short_hair_0284.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0285.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0286.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0287.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0288.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0289.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0290.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0291.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0292.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0293.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0294.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0295.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0296.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0297.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0298.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0299.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0300.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0301.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0302.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0303.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0304.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0305.jpg,women,Round,Middle
dataset\women\Girls_short_hair_0306.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0307.jpg,women,Oval,Middle
dataset\women\Girls_short_hair_0308.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0309.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0310.jpg,women,Round,Long_hair
dataset\women\Girls_short_hair_0311.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0312.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0313.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0314.jpg,women,Round,Pomade
dataset\women\Girls_short_hair_0315.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0316.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0317.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0318.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0319.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0320.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0321.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0322.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0323.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0324.jpg,women,Heart,Straight_layered_hair
dataset\women\Girls_short_hair_0325.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0326.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0327.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0328.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0329.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0330.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0331.jpg,women,Round,Hush_Cut
dataset\women\Girls_short_hair_0332.jpg,women,Oval,Hush_Cut
dataset\women\Girls_short_hair_0333.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0334.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0335.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0336.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0337.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0338.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0339.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0340.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0341.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0342.jpg,women,Round,Men's_short_hair
dataset\women\Girls_short_hair_0343.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0344.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0345.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0346.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0347.jpg,women,Round,Men's_short_hair
dataset\women\Girls_short_hair_0348.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0349.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0350.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0351.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0352.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0353.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0354.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0355.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0356.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0357.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0358.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0359.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0360.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0361.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0362.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0363.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0364.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0365.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0366.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0367.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0368.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0369.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0370.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0371.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0372.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0373.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0374.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0375.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0376.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0377.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0378.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0379.jpg,women,Round,Middle
dataset\women\Girls_short_hair_0380.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0381.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0382.jpg,women,Oval,Pomade
dataset\women\Girls_short_hair_0383.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0384.jpg,women,Round,Textured_Cut
dataset\women\Girls_short_hair_0385.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0386.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0387.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0388.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0389.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0390.jpg,women,Oval,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0391.jpg,women,Round,Middle
dataset\women\Girls_short_hair_0392.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0393.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0394.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0395.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0396.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0397.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0398.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0399.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0400.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0401.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0402.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0403.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0404.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0405.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0406.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0407.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0408.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0409.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0410.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0411.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0412.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0413.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0414.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0415.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0416.jpg,women,Oval,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0417.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0418.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0419.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0420.jpg,women,Oblong,Girls_short_hair
dataset\women\Girls_short_hair_0421.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0422.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0423.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0424.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0425.jpg,women,Round,Men's_short_hair
dataset\women\Girls_short_hair_0426.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0427.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0428.jpg,women,Round,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0429.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0430.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0431.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0432.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0433.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0434.jpg,women,Oval,Straight_layered_hair
dataset\women\Girls_short_hair_0435.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0436.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0437.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0438.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0439.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0440.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0441.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0442.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0443.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0444.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0445.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0446.jpg,women,Heart,Middle
dataset\women\Girls_short_hair_0447.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0448.jpg,women,Round,Hush_Cut
dataset\women\Girls_short_hair_0449.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0450.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0451.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0452.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0453.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0454.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0455.jpg,women,Oval,Men's_short_hair
dataset\women\Girls_short_hair_0456.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0457.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0458.jpg,women,Round,Men's_short_hair
dataset\women\Girls_short_hair_0459.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0460.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0461.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0462.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0463.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0464.jpg,women,Heart,Girls_short_hair
dataset\women\Girls_short_hair_0465.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0466.jpg,women,Round,Textured_Cut
dataset\women\Girls_short_hair_0467.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0468.jpg,women,Square,Girls_short_hair
dataset\women\Girls_short_hair_0469.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0470.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0471.jpg,women,Round,Girls_short_hair
dataset\women\Girls_short_hair_0472.jpg,women,Oval,Layered_curly_hairstyle
dataset\women\Girls_short_hair_0473.jpg,women,Oval,Girls_short_hair
dataset\women\Girls_short_hair_0474.jpg,women,Round,Girls_short_hair
